Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64
Saudi Arabia,SAU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,130.0,150.0,197.0,357.0,400.0,450.0,500.0,550.0,580.0,620.0,650.0,690.0,735.0,900.0,1000.0,1100.0,1300.0,1500.0,1700.0,1900.0,2100.0,2400.0,2700.0,3000.0,3400.0,3900.0,4400.0,5000.0,5600.0,6500.0,7100.0,8000.0,8600.0,9300.0,9469.0,9500.0,9600.0,9792.0,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.111273036794401,27.162880802248697,23.9456535905122,20.6059010144328,19.5257220449298,18.029589185857102,11.736806342015901,6.569418386491559,13.024131287016802,19.2652138157895,9.43766490765172,7.068378240976111,17.4514755959137,13.480710214818098,13.305711813067902,,,,
Saudi Arabia,SAU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47972222222221,119.181666666667,104.99142857142901,93.90285714285709,98.7826086956522,118.82472431805,77.5950883498053,43.82352941176471,92.04088050314459,148.315922760367,91.80301572024379,90.63559322033899,179.297376093294,176.214899713467,176.87374173137798,,,,
Saudi Arabia,SAU,Agricultural land (sq. km),AG.LND.AGRI.K2,,861700.0,861900.0,862120.0,862410.0,862620.0,862840.0,863040.0,863400.0,863750.0,864200.0,864670.0,865170.0,865700.0,866400.0,866840.0,867500.0,868040.0,868560.0,869090.0,869620.0,870130.0,870680.0,872700.0,924230.0,976250.0,1027800.0,1079800.0,1131300.0,1182900.0,1234810.0,1236720.0,1237460.0,1307850.0,1377850.0,1447850.0,1517850.0,1587850.0,1667850.0,1737850.0,1737850.0,1737910.0,1737930.0,1737980.0,1737090.0,1737170.0,1736740.0,1736750.0,1735720.0,1734350.0,1734060.0,1733880.0,1733450.0,1732950.0,1735752.96875,1736354.0625,1736190.0,,,,
Saudi Arabia,SAU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40.0848494434081,40.0941531104485,40.1043871441929,40.1178774614014,40.1276463117938,40.1378803455382,40.1471840125786,40.1639306132512,40.1802120305719,40.2011452814127,40.2230088989575,40.2462680665584,40.2709227842154,40.303485618856705,40.323953686345504,40.3546557875787,40.379775688587706,40.4039652228926,40.4286199405496,40.4532746582065,40.4769990091595,40.5025840935205,40.5965511306281,42.9936409435779,45.41352474077661,47.8115449204304,50.230498350925,52.6261926138187,55.0265387102326,57.4413054905591,57.5301555107946,57.5645790788439,60.8390046937,64.0952881578274,67.35157162195479,70.6078550860822,73.86413855020959,77.5856053663552,80.8418888304825,80.8418888304825,80.8446799305946,80.8456102972987,80.8479362140588,80.8065348957292,80.8102563625453,80.7902534784085,80.79071866176051,80.74280477650271,80.6790746572762,80.6655843400676,80.6572110397313,80.63720815559451,80.6139489879936,80.7443384278664,80.77230030841659,80.7646683940475,,,,
Saudi Arabia,SAU,Arable land (hectares),AG.LND.ARBL.HA,,1140000.0,1160000.0,1180000.0,1200000.0,1220000.0,1240000.0,1260000.0,1290000.0,1320000.0,1360000.0,1400000.0,1450000.0,1500000.0,1560000.0,1620000.0,1680000.0,1740000.0,1790000.0,1840000.0,1890000.0,1940000.0,1990000.0,2200000.0,2350000.0,2550000.0,2700000.0,2900000.0,3050000.0,3200000.0,3390000.0,3579000.0,3650000.0,3672000.0,3667000.0,3655000.0,3646000.0,3639000.0,3637000.0,3594000.0,3592000.0,3600000.0,3600000.0,3600000.0,3500000.0,3500000.0,3450000.0,3446000.0,3339000.0,3196000.0,3180000.0,3159000.0,3117000.0,3068000.0,3430000.0,3490000.0,3477000.0,,,,
Saudi Arabia,SAU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.27021562495777895,0.265885147701492,0.26126234436900997,0.256558380500879,0.25187694778818,0.247240625143933,0.24253460208445002,0.239428578640595,0.235718326599885,0.23302079419312197,0.229484646329737,0.22681163840906501,0.22348289752430103,0.22113444236981303,0.21834376014641396,0.215303848838243,0.211996129974096,0.207011921689356,0.20135857946775002,0.195016734293105,0.18813443854234602,0.181092603568362,0.188016061357503,0.189228715030735,0.19437467494646898,0.195734935750007,0.20075218382032897,0.202387750776671,0.20426013881901997,0.20882375859973498,0.213382537116578,0.21119396279202104,0.20671836952800102,0.20132345327643397,0.19609645198477801,0.19155351953323105,0.18750828947405,0.18384189011097402,0.177969011108802,0.17383020186516102,0.16979016105634398,0.16509737787299802,0.16030886887887902,0.151301089947115,0.146958897653751,0.140826040653417,0.136829666164601,0.128975982076394,0.120013655120635,0.11596756277865701,0.111753049462664,0.10691065023866901,0.102087951498773,0.11094222161442999,0.11003331361036099,0.107173993479925,,,,
Saudi Arabia,SAU,Arable land (% of land area),AG.LND.ARBL.ZS,,0.5303090213007461,0.53961268834111,0.548916355381474,0.558220022421838,0.567523689462202,0.5768273565025649,0.5861310235429289,0.600086524103475,0.614042024664021,0.632649358744749,0.651256692825477,0.674515860426387,0.697775028027297,0.7256860291483891,0.753597030269481,0.7815080313905729,0.809419032511664,0.8326782001125741,0.855937367713484,0.8791965353143941,0.902455702915304,0.925714870516214,1.02340337444004,1.09318087724277,1.1862175476463999,1.25599505044913,1.34903172085277,1.4188092236555,1.48858672645823,1.57697156334169,1.6648912168731298,1.69791923486642,1.70815326861082,1.7058273518507299,1.70024515162651,1.69605850145835,1.69280221799422,1.69187185129019,1.6718689671534,1.67093860044937,1.6746600672655099,1.6746600672655099,1.6746600672655099,1.6281417320636897,1.6281417320636897,1.60488256446278,1.6030218310547097,1.5532472123887602,1.4867259930501597,1.47928305941787,1.46951420902549,1.44997650824072,1.42718252399183,1.5955788974224199,1.6234898985435102,1.61744251496727,,,,
Saudi Arabia,SAU,Land under cereal production (hectares),AG.LND.CREL.HA,,273500.0,273600.0,287289.0,294300.0,305300.0,311500.0,311619.0,378866.0,323918.0,339000.0,428283.0,153949.0,200715.0,411165.0,345154.0,428044.0,391414.0,404923.0,437890.0,453072.0,274344.0,261949.0,316424.0,446241.0,630297.0,640821.0,713448.0,894572.0,962137.0,974551.0,1088941.0,1121897.0,1130013.0,1068834.0,705226.0,563212.0,656378.0,621825.0,686373.0,616368.0,659115.0,704804.0,697306.0,682180.0,632549.0,602875.0,577940.0,465724.0,325371.0,284169.0,257875.0,210023.0,164474.0,292816.0,279564.0,266968.0,255159.0,,,
Saudi Arabia,SAU,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.0139555005605459,0.0139555005605459,0.0148858672645823,0.0190725174327461,0.0195377007847643,0.0204680674888007,0.0204680674888007,0.0232591676009099,0.0255850843610009,0.0279110011210919,0.0311672845852193,0.0311672845852193,0.0325628346412739,0.0372146681614558,0.0297717345291647,0.0325628346412739,0.0297717345291647,0.0307021012332011,0.0320976512892557,0.0334932013453103,0.0339583846973284,0.0362843014574194,0.0325628346412739,0.0339583846973284,0.0348887514013648,0.0372146681614558,0.0372146681614558,0.0372146681614558,0.0418665016816378,0.042331685033655995,0.0432620517376924,0.044657601793747004,0.0525657187780564,0.0548916355381474,0.0604738357623657,0.0646604859305295,0.0679167693946569,0.0688471360986933,0.0888500202354758,0.0897803869395122,0.0888500202354758,0.0897803869395122,0.0921063036996032,0.0972233205718034,0.100944787387949,0.10420107085207599,0.106526987612167,0.10838772102024,0.111178821132349,0.10513143755611301,0.106526987612167,0.106061804260149,0.105596620908131,0.0675911424678712,0.067637656544192,0.0660560359865841,,,,
